row_id,attack_id,original_claim,original_evidence,adversarial_claim,adversarial_evidence,gold_label,verdict,verdict_raw,flipped,reason,fluency,meaning_preserved,excluded,gate_reason
982,CA_CHAR_05_HomoglyphPerturbation,'लगान' और 'गदर' जैसी फिल्में 2026 में 25 साल पूरे करेंगी।,"न्यूज़बाइट्स हिंदी की रिपोर्ट में दर्ज है कि 2001 बॉलीवुड के इतिहास में बेहद खास माना जाता है। इस वर्ष कई ऐसी यादगार फिल्में रिलीज हुईं, जिन्होंने दर्शकों का दिल जीतने के साथ बॉक्स ऑफिस पर भी शानदार सफलता हासिल की।",'लगान' और 'गदर' जैसी फिल्में 2026 में 25 साळ पूरे करेंगी।,,SUP,NEI,NEI,True,flip,4,True,False,
983,CA_CHAR_05_HomoglyphPerturbation,केंद्र सरकार ने मनीष तिवारी की मांग स्वीकार करते हुए एअर इंडिया को वापस सरकारी नियंत्रण में लेने की घोषणा कर दी।,लेख में सरकार द्वारा ऐसी किसी घोषणा का उल्लेख नहीं है।,केंद्र सरकार ने मनी​ष तिवारी की मांग स्वीकार करते हुए एअर इंडिया को वापस सरकारी नियंत्रण में लेने की घोषणा कर दी।,,NEI,REF,REF,False,baseline_failure,,,False,
984,CA_CHAR_05_HomoglyphPerturbation,लेख में वर्ष 2023 की प्राकृतिक आपदाओं से हुए कुल वैश्विक आर्थिक नुकसान का आधिकारिक आंकड़ा जारी किया गया है।,लेख में कुल वैश्विक आर्थिक नुकसान का कोई समेकित आधिकारिक आंकड़ा नहीं दिया गया है.,लेख में वर्ष 2023 की प्राकृतिक आपदाओं से हुए कुल वैश्विक आर्थिक नुकसान का आधिकारिक आंकड़ा जारी किया गया है​।,,NEI,REF,REF,False,baseline_failure,,,False,
985,CA_CHAR_05_HomoglyphPerturbation,वर्तमान चिकित्सा विज्ञान में अस्थमा को जड़ से खत्म करने का इलाज उपलब्ध है।,"विश्व स्वास्थ्य संगठन के अनुसार, अस्थमा को ठीक (इलाज) नहीं किया जा सकता है, लेकिन इनहेल्ड दवाओं के उपयोग से इसके लक्षणों को नियंत्रित किया जा सकता है।",वर्तमान चिकित्सा विज्ञान में अस्थमा को जड़ से​ खत्म करने का इलाज उपलब्ध है।,,REF,REF,REF,False,no_flip,,,False,
986,CA_CHAR_05_HomoglyphPerturbation,मतदाता सूची के विशेष गहन पुनरीक्षण का तीसरा चरण 16 राज्यों और 3 केंद्र शासित प्रदेशों में संचालित करने का निर्देश दिया गया था।,पीआईबी की हिंदी विज्ञप्ति में निर्वाचन आयोग द्वारा 16 राज्यों और 3 केंद्र शासित प्रदेशों में विशेष गहन पुनरीक्षण के तीसरे चरण का निर्देश बताया गया है।,मतदाता सूची के​ विशेष गहन पुनरीक्षण का तीसरा चरण 16 राज्यों और 3 केंद्र शासित प्रदेशों में संचालित करने का निर्देश दिया गया था।,,SUP,SUP,SUP,False,no_flip,,,False,
987,CA_CHAR_05_HomoglyphPerturbation,"एक पुलिस अधिकारी का श्रीगंगानगर रेप केस के आरोपी ऑटो ड्राइवर की पिटाई करने का दावा फर्जी, महाराष्ट्र का असंबंधित वीडियो वायरल…","राजस्थान के श्रीगंगानगर ज़िले में 13 साल की लड़की के कथित अपहरण और गैंगरेप की घटना से भारी आक्रोश फैल गया है। राजस्थान पुलिस के अनुसार, अब तक 18 आरोपियों को गिरफ़्तार किया जा चुका है । अब इसी से संबंधित सोशल मीडिया पर एक वीडियो शेयर किया जा रहा है। जिसमें पुलिसकर्मी एक व्यक्ति को बेरहमी से डंडों से पीटते हुए दिख रहे हैं और वह दर्द से चिल्ला रहा है। वीडियो को शेयर कर दावा किया जा रहा है कि इसमें श्री गंगानगर रेप केस के आरोपी ऑटो ड्राइवर पर हो रहे हमले को दिखाया गया है। वायरल वीडियो के साथ यूजर ने लिखा है- यही वो सुअर नस्ल ऑटो ड्राइवर है, जिसने उस तेरह साल की मासूम को होटल मालिकों को कुछ पैसे के लालच में बेच दिया था ,और उस मासूम को एक नहीं दो नहीं पूरे 5 दिन तक 32 भेड़ियों ने नोचा ,,, फेसबुक।आर्काइव अनुसंधान से पता चलता है कि… पड़ताल की शुरुआत में हमने वायरल वीडियो के तस्वीरों का रिवर्स इमेज सर्च किया। परिणाम में हमें जून 2026 में छपी कईमीडिया रिपोर्ट्समिलीं। इनके अनुसार, यह घटना 10 जून 2026 की रात महाराष्ट्र के ठाणे ज़िले के कल्याण ईस्ट इलाके के आत्माराम नगर में हुई थी। वहां गाड़ियों की टक्कर को लेकर दो गुटों के बीच हुआ मामूली झगड़ा हिंसक झड़प में बदल गया और गोलीबारी हुई, जिसमें एक राहगीर गंभीर रूप से घायल हो गया। सूचना मिलने पर कल्याण के डिप्टी कमिश्नर ऑफ़ पुलिस (DCP) अतुल झेंडे पुलिस टीम के साथ मौके पर पहुँचे, स्थिति को काबू में किया और आरोपियों को हिरासत में लिया। इस खबर कोयहांऔरयहां पर देखा जा सकता है। मिली जानकारी की मदद लेते हुए अधिक सर्च करने पर हमें अन्यन्यूज रिपोर्ट मिली। 11 जून 2026 को प्रकाशित रिपोर्ट के अनुसार, वीडियो महाराष्ट्र के कल्याण पूर्व के आत्माराम नगर क्षेत्र का है। दरअसल, दो वाहनों के आपस में टकराने को लेकर दो गुटों के बीच विवाद हो गया था। यह मामला देखते ही देखते हिंसक हो गया और वहां फायरिंग शुरू हो गई। इसी बीच एक शख्स को गोली लग गई, जिसके बाद वह घायल हो गया। फिर पुलिस घटनास्‍थल पर पहुंची और कार्रवाई शुरू की। श्रीगंगानगर में 13 साल की एक नाबालिग लड़की के साथ कथित दुष्कर्म…… राजस्थान के श्रीगंगानगर में 13 साल की एक नाबालिग लड़की के साथ कथित दुष्कर्म का संवेदनशील मामला सामने आया है। न्यूज रिपोर्ट्स के अनुसार, पीड़िता अपनी एक दोस्त से मिलने","एक पुलिस अधिकारी का श्रीगंगानगर रेप केस के आरोपी ऑटो ड्राइवर की पिटाई करने का दावा फर्जी​, महाराष्ट्र का असंबंधित वीडियो वायरल…",,REF,,,False,unusable_verdict,,,False,
988,CA_CHAR_05_HomoglyphPerturbation,लोकसभा चुनाव 2024 में 85 वर्ष या उससे अधिक आयु के मतदाताओं तथा 40% या अधिक दिव्यांगता वाले मतदाताओं के लिए घर से मतदान का प्रावधान किया गया।,निर्वाचन आयोग के लोकसभा चुनाव 2024 दस्तावेज़ में इन दो पात्र मतदाता-वर्गों के लिए घर से मतदान के प्रावधान का उल्लेख है।,लोकसभा चुना​व 2024 में 85 वर्ष या उससे अधिक आयु के मतदाताओं तथा 40% या अधिक दिव्यांगता वाले मतदाताओं के लिए घर से मतदान का प्रावधान किया गया।,,SUP,SUP,SUP,False,no_flip,,,False,
989,CA_CHAR_05_HomoglyphPerturbation,एमपी के मंदसौर में हत्या के आरोपियों की गिरफ्तारी का पुराना वीडियो गाजियाबाद के सूर्या हत्याकांड से जोड़कर वायरल।,"गाजियाबाद के सूर्या हत्याकांड का नहीं, बल्कि मंदसौर में दूसरे मामले में आरोपियों की गिरफ्तारी का है वीडियो। उत्तर प्रदेश के गाजियाबाद अंतर्गत खोड़ा इलाके में 28 मई 2026 को एक बड़ा विवाद सामने आया। जब आपसी कहासुनी के बाद असद नाम के युवक ने 17 वर्षीय सूर्य प्रताप चौहान पर चाकू से जानलेवा हमला कर दिया, जिसके बाद इलाज के दौरान अस्पताल में सूर्या की मौत हो गई। वारदात को अंजाम देकर फरार हुए मुख्य आरोपी असद को पुलिस ने न केवल एक मुठभेड़ में मार गिराया। बल्कि, इस हत्याकांड में शामिल तीनों आरोपियों की गिरफ्तारी कर सलाखों के पीछे भेज दिया। इसी संदर्भ से जोड़ते हुए एक वीडियो वायरल हो रहा है, जिसमें पुलिस कुछ लंगड़ाते हुए लड़कों को जंजीरों से बांधकर ले जा रही है। साथ ही पीछे लोगों की भीड़ भी दिख रही है। पोस्ट के साथ दावा किया जा रहा है कि पुलिस ने सूर्या हत्याकांड के मुख्य आरोपियों को पकड़ कर जंजीरों से बांधकर जुलूस निकाला। वायरल वीडियो के साथ कैप्शन लिखा गया है… गाजियाबादकेचर्चितसूर्याचौहानहत्याकांडमेंपुलिसनेबड़ीकार्रवाईकीहै।पुलिसकेअनुसार,सूर्यापरजानलेवाहमलाकरनेकेआरोपियोंकेखिलाफकार्रवाईकरतेहुएएकआरोपीमुठभेड़मेंमारागयाहै,जबकिदोअन्यआरोपियोंकोगिरफ्तारकरलियागयाहै।मामलेकोलेकरपहलेसेहीपूरेक्षेत्रमेंभारीआक्रोशथाऔरलोगलगातारन्यायकीमांगकररहेथे।सूर्याचौहानकीमौतकेबादसोशलमीडियासेलेकरसड़कोंतकन्यायकीआवाजउठी।अबपुलिसकीकार्रवाईकेबादलोगोंकीनजरआगेकीकानूनीप्रक्रियाऔरमामलेमेंपूरीजांचपरबनीहुईहै।दोषियोंकेखिलाफकानूनकेतहतसख्तकार्रवाईऔरपीड़ितपरिवारकोन्यायमिले,यहीसभीकीमांगहै।खोड़ा,गाजियाबाद|उत्तरप्रदेश फेसबुक पोस्ट।आर्काइव पोस्ट अनुसंधानसेपताचलताहैकि… हमने जांच की शुरुआत में वायरल वीडियो से तस्वीर लेकर गूगल रिवर्स इमेज पर सर्च किया। परिणाम में हमेंapnamandsaur_officialनाम के इंस्टाग्राम अकाउंट पर वायरल वीडियो देखने को मिला। यहां पर वीडियो को 8 अप्रैल 2026 को साझा किया गया है। जबकि कैप्शन में लिखा गया है ‘अरुण हत्याकांड में बड़ा खुलासा’। फिर हमेंदर्पण की चमक मध्य प्रदेशनाम के यूट्यूब चैनल पर वायरल वीडियो मिला। यहां भी वीडियो को 8 अप्रैल 2026 को पोस्ट किया गया है। बताया गया है कि मंदसौर की शहर कोतवाली पुलिस ने चाकू गोदकर हत्या करने वाले दो आरोपियों को गिरफ्तार किया और उनका जुलूस निकाला। आरोपियों को मेडिकल कर",एमपी के मंदसौर मे​ं हत्या के आरोपियों की गिरफ्तारी का पुराना वीडियो गाजियाबाद के सूर्या हत्याकांड से जोड़कर वायरल।,,REF,,,False,unusable_verdict,,,False,
990,CA_CHAR_05_HomoglyphPerturbation,"श्वेता तिवारी ने अभिजीत दीपके से पूछा सवाल: धर्मेंद्र प्रधान के इस्तीफे के बाद बोलीं- पंजाब के शिक्षा मंत्री कब इस्तीफा दे रहे, और इसकी पुख्ता तारीख व आंकड़े भी सामने आ चुके हैं।",भास्कर के मुताबिक इतना ही पता चलता है कि Shweta Tiwari questions Punjab Education Minister resignation and praises Dharmendra Pradhan work. आगे कोई पुख्ता जानकारी नहीं मिलती।,"श्वेता तिवारी ने अभिजीत दीपके से पूछा सवाल: धर्मेंद्र प्रधान के इस्तीफे के बाद बोलीं- पंजाब के शिक्षा मंत्री​ कब इस्तीफा दे रहे, और इसकी पुख्ता तारीख व आंकड़े भी सामने आ चुके हैं।",,NEI,NEI,NEI,False,no_flip,,,False,
991,CA_CHAR_05_HomoglyphPerturbation,शाहरुख खान को फिल्म ‘जवान’ के लिए राष्ट्रीय फिल्म पुरस्कार मिला।,"रिपोर्ट में राष्ट्रीय फिल्म पुरस्कारों की संबंधित सूची जांची गई, जिसमें शाहरुख खान या ‘जवान’ को उस श्रेणी में विजेता नहीं बताया गया। वायरल पोस्ट ने फिल्मफेयर और राष्ट्रीय पुरस्कारों को मिलाकर भ्रम पैदा किया।",शाहरुख ख़ान को फिल्म ‘जवान’ के लिए राष्ट्रीय फिल्म पुरस्कार मिला।,,REF,,,False,unusable_verdict,,,False,
992,CA_CHAR_05_HomoglyphPerturbation,कटिहार समाहरणालय गेट उपद्रव मामले में अब तक 23 आरोपियों को गिरफ्तार किया जा चुका है।,समाचार के अनुसार एक और आरोपी की गिरफ्तारी के बाद कुल गिरफ्तार आरोपियों की संख्या 23 हो गई।,कटिहार समाहरणालय गेट उपद्रव मा​मले में अब तक 23 आरोपियों को गिरफ्तार किया जा चुका है।,,SUP,,,False,unusable_verdict,,,False,
993,CA_CHAR_05_HomoglyphPerturbation,पेड़ से लटके लंगूर की पिटाई का सात साल पुराना वीडियो अब झूठे सांप्रदायिक दावे से वायरल….,"लंगूर को पेड़ से बांधकर बेरहमी से पीटने का एक वीडियो सोशल मीडिया पर काफी वायरल हो रहा है। वीडियो को सांप्रदायिक दावे से शेयर करते हुए दावा किया जा रहा है कि लंगूर को पीटने वाला व्यक्ति मुसलमान है। वायरल वीडियो के साथ यूजर ने लिखा है- सच बताओ, सौगंध राम की देते है, कौन कौन इस विडियो को देश भर में फैलाएगा ताकि ये हरामी जिहादी दरिंदे को सजा मिले ? फेसबुक।आर्काइव अनुसंधान से पता चलता है कि… पड़ताल की शुरुआत में हमने वायरल वीडियो के कुछ तस्वीरो का रिवर्स इमेज सर्च किया। परिणाम में वायरल वीडियो हमेंटाइम्स ऑफ इंडिया के चैनल पर मिला। यहां पर वीडियो को 17 दिसंबर 2017 को अपलोड किया गया था। इससे ये साफ है कि वीडियो हाल का नहीं है। खबर के अनुसार घटना महाराष्ट्र के वाशिम जिले के रिसोड शहर से लगभग 25 किलोमीटर दूर कुरहा गांव की है। यहां पर बंदर को पीटते हुए एक शख्स का वीडियो सोशल मीडिया पर काफी वायरल हो गया। इसके बाद वन विभाग के अधिकारियों ने स्थानीय पुलिस की मदद से मुख्य आरोपी सहित तीन लोगों को गिरफ्तार कर लिया। घटना का मुख्य आरोपी पवन बांगड़ है। मिली जानकारी की मदद लेते हुए अधिक सर्च करने पर हमें वायरल घटना के बारे में कईखबरें मिलीं। 21 दिसंबर 2017 को प्रकाशित रिपोर्ट के अनुसार, ये वीडियो महाराष्ट्र के वाशिम जिले की रिसोद तहसील का है। पवन बांगर नाम के एक 23 साल के आदमी और उसके दो नाबालिग दोस्तों ने एक लंगूर को पकड़ लिया था। ये लंगूर, बांगर के एक खेत में घुस आया था। पवन ने लंगूर को इतना मारा कि उसकी मौत हो गई। इस घटना का एक दूसरा वीडियो भी सामने आया था जिसमें पवन जमीन पर पड़े लंगूर को डंडे से मारता हुआ दिखाई दे रहा है। वायरल वीडियो से सम्बंधित रिपोर्ट कोयहां,यहां औरयहांपर देखें। सभी में यही लिखा है कि लंगूर को मारने वाला आदमी पवन बांगर ही था। निष्कर्ष-तथ्य-जांच के बाद हमने पाया कि , सात साल पुरानी घटना को हाल का बताकर फेक सांप्रदायिक रंग दे कर शेयर किया जा रहा है। घटना 2017 की है जब महाराष्ट्र के वाशिम में पवन बांगर नाम के आदमी ने एक लंगूर को मार डाला था। तब पवन और उसके साथियों को पुलिस ने गिरफ्तार कर लिया था। यह हाल की घटना नहीं है। Title:पेड़ से लटके लंगूर की पिटाई का सात साल पुराना वीडियो अब झूठे सांप्रदायिक दावे से वायरल…. Result:False",पेड़ से ळटके लंगूर की पिटाई का सात साल पुराना वीडियो अब झूठे सांप्रदायिक दावे से वायरल….,,REF,REF,REF,False,baseline_failure,,,False,
994,CA_CHAR_05_HomoglyphPerturbation,स्वच्छ भारत मिशन 2 अक्टूबर 2014 को शुरू हुआ था।,पीआईबी के स्वच्छ भारत मिशन संबंधी आधिकारिक पृष्ठ में 2 अक्टूबर 2014 को शुरुआत का उल्लेख है।,स्वच्छ भारत मिशन 2 अक्टूबर 2014 को​ शुरू हुआ था।,,SUP,SUP,SUP,False,no_flip,,,False,
995,CA_CHAR_05_HomoglyphPerturbation,"लोकसभा आम चुनाव 2024 में, सूरत सीट के निर्विरोध निर्वाचन को छोड़कर, कुल मतदान प्रतिशत 66.10 प्रतिशत था।",भारत निर्वाचन आयोग के लोकसभा चुनाव 2024 एटलस में सूरत के निर्विरोध निर्वाचन को छोड़कर कुल मतदान प्रतिशत 66.10 प्रतिशत दर्ज है।,"लो​कसभा आम चुनाव 2024 में, सूरत सीट के निर्विरोध निर्वाचन को छोड़कर, कुल मतदान प्रतिशत 66.10 प्रतिशत था।",,SUP,SUP,SUP,False,no_flip,,,False,
996,CA_CHAR_05_HomoglyphPerturbation,ईरान में स्क्रिप्टेड व पुराना वीडियो हालिया प्रदर्शन के दौरान भ्रामक दावे से वायरल…,"शिया मौलवी को थप्पड़ मारे जाने का वायरल वीडियो पुराना व स्क्रिप्टेड है। साथ ही इसका ईरान में हो रहे हालिया प्रदर्शनों से कोई संबंध नहीं है। ईरान में बढ़ती महंगाई व आर्थिक बदहाली के खिलाफ हालिया प्रदर्शन से जोड़कर सोशल मीडिया पर एक वीडियो वायरल किया जा रहा है। इसमें एक व्यक्ति को मौलाना के साथ बहस करने के बाद और उसे थप्पड़ मारता हुआ दिखाई देता है। यह वीडियो साझा करते हुए दावा किया जा रहा है कि ईरान में अब मौलनाओं का भी निशाना बनाया जा रहा है। यूज़र ने वीडियो को इस कैप्शन के साथ साझा किया है… ईरान की जनता ने #मुल्ला #मौलवियों की #धुलाई शुरू कर दी फेसबुक पोस्ट।आर्काइव पोस्ट अनुसंधानसेपताचलताहैकि… हमने जांच की शुरुआत में वायरल वीडियो के कीफ्रेम को सर्च किया। परिणाम में हमें 19 अप्रैल 2021 कोDW फ़ारसीकी वेबसाइट पर प्रकाशित एक रिपोर्ट मिली, जिसमें वायरल वीडियो से जुड़े दृश्य दिखाई देते हैं। वहीं रिपोर्ट के अनुसार, ईरान के फारस न्यूज एजेंसी के हवाले से यह बताया गया था कि तेहरान पुलिस ने शिया धर्म के कपड़े पहने व्यक्ति को थप्पड़ मारने के वीडियो की जांच की और इसे नकली बताया। साथ ही पुलिस ने इसे बनाने वाले लोगों को भी गिरफ्तार किया। तेहरान के पुलिस प्रमुख हुसैन रहिमी के अनुसार, वीडियो में धार्मिक वेशभूषा में दिख रहा शख्स तेहरान की एक कारपेंट क्लीनिंग की दुकान में ही काम करता है। जबकि हमला कर रहा व्यक्ति उसका बेटा है। इसके साथ हमेंइंडिपेंडेंट पर्शियनकी वेबसाइट पर भी 19 अप्रैल 2021 को प्रकाशित रिपोर्ट मिली। रिपोर्ट में भी वायरल वीडियो वाले दृश्य दिखाई देते हैं। इस रिपोर्ट में भी तेहरान पुलिस विभाग ने वीडियो को फेक बताते हुए दोनों पिता-पुत्र के गिरफ्तार होने की जानकारी दी है। हमें ईरान के एक अन्यन्यूज आउटलेटद्वारा एक रिपोर्ट प्रकाशित रिपोर्ट मिली। इस रिपोर्ट में बताया गया था कि यह वीडियो तेहरान के पासदारान इलाके में शूट किया गया था और इस मामले में कुल छह लोगों को गिरफ्तार किया गया था। वीडियो में दिख रहे दोनों लोग पिता-पुत्र थे। और पड़ताल किए जाने पर हमें ईरानी न्यूज एजेंसीतसनीमके एक्स अकाउंट पर 19 अप्रैल 2021 को अपलोड किया गया एक वीडियो मिला। इसमें दोनों पिता-पुत्र का बयान मौजूद है। साथ ही वीडियो में तेहरान पुलिस के अधिकारी का भी बयान भी साझा किया गया है। 🎥 بازداشت تولیدکنندگان",ईरान में स्क्रिप्टेड व पुराना वीडियो हालिया प्रदर्शन के दौरान भ्रामक दावे से वा​यरल…,,REF,REF,REF,False,baseline_failure,,,False,
997,CA_CHAR_05_HomoglyphPerturbation,डेंगू संक्रमित मच्छरों के काटने से फैलता है।,डब्ल्यूएचओ संक्रमित मच्छरों के काटने को डेंगू संचरण का मार्ग बताता है।,डेंगू संक्रमित मच्छरों के काटने​ से फैलता है।,,SUP,SUP,SUP,False,no_flip,,,False,
998,CA_CHAR_05_HomoglyphPerturbation,सातवें चरण में डाक मतपत्रों की अंतिम संख्या 50 लाख थी।,"पीआईबी की हिंदी विज्ञप्ति डाक मतों की श्रेणियां बताती है, पर सातवें चरण के डाक मतपत्रों की अंतिम संख्या नहीं देती और विस्तृत रिपोर्ट बाद में उपलब्ध कराने की बात कहती है।",सातवें चरण में डाक मतपत्रों की अंतिम संख्या 50 लाख थी​।,,NEI,NEI,NEI,False,no_flip,,,False,
999,CA_CHAR_05_HomoglyphPerturbation,लेख में बताया गया है कि प्रभावित लोग अपने घरों में सामान्य जीवन जी रहे हैं।,लेख में प्रभावितों के स्टेडियम में रहने और घर छोड़ने की बात कही गई है।,लेख में बताया गया है कि प्रभावित लोग अपने घरों में सामान्य जीवन जी रहे है​ं।,,REF,REF,REF,False,no_flip,,,False,
1000,CA_CHAR_05_HomoglyphPerturbation,एक सप्ताह नियमित व्यायाम करने से हर व्यक्ति में गैर-संचारी रोगों का जोखिम शून्य हो जाता है।,"डब्ल्यूएचओ गतिविधि से जोखिम कम होने की बात करता है, लेकिन एक सप्ताह में जोखिम शून्य होने की गारंटी नहीं देता।",एक सप्ताह नियमित व्यायाम करने से हर व्यक्ति मे​ं गैर-संचारी रोगों का जोखिम शून्य हो जाता है।,,NEI,REF,REF,False,baseline_failure,,,False,
1001,CA_CHAR_05_HomoglyphPerturbation,'लॉकअप 2' में राम कपूर पर श्रेया कालरा भड़कीं।,अमर उजाला की स्टोरी बताती है कि रियलिटी शो 'लॉकअप' के दूसरे सीजन में इन दिनों कंट्रोवर्सी देखने को मिल रही है। पर तारीख या आंकड़े नहीं दिए गए।,'लॉकअप 2' में राम कपूर पर श्रेया काळरा भड़कीं।,,NEI,NEI,NEI,False,no_flip,,,False,
1002,CA_CHAR_05_HomoglyphPerturbation,जल जीवन मिशन (शहरी) का उद्देश्य 2.86 करोड़ घरों को नल कनेक्शन उपलब्ध कराना है।,आधिकारिक पृष्ठ में जल जीवन मिशन (शहरी) के लिए 2.86 करोड़ घरों को नल कनेक्शन देने का उद्देश्य लिखा है।,जल जीवन मिशन (शहरी) का उद्देश्य 2.86 करोड़ घरों को नल कनेक्शन उपलब्ध करा​ना है।,,SUP,SUP,SUP,False,no_flip,,,False,
1003,CA_CHAR_05_HomoglyphPerturbation,अग्निपथ योजना को 'सैनिक सम्मान योजना' के नाम से सात वर्ष की ड्यूटी अवधि और 60 प्रतिशत स्थायी कर्मचारियों के साथ लागू कर दिया गया है।,न्यूज़चेकर हिंदी के अनुसार पीआईबी फैक्ट चेक ने वायरल दस्तावेज को फर्जी बताया और कहा कि भारत सरकार ने ऐसा निर्णय नहीं लिया है।,अग्निपथ योजना को 'सैनिक सम्मान योजना' के ना​म से सात वर्ष की ड्यूटी अवधि और 60 प्रतिशत स्थायी कर्मचारियों के साथ लागू कर दिया गया है।,,REF,REF,REF,False,no_flip,,,False,
1004,CA_CHAR_05_HomoglyphPerturbation,"केंद्र सरकार ने हिमाचल प्रदेश के लिए 10,000 करोड़ रुपये के विशेष राहत पैकेज को मंजूरी दे दी।",लेख में किसी विशेष राहत पैकेज की स्वीकृति या राशि का उल्लेख नहीं है।,"केंद्र सरका​र ने हिमाचल प्रदेश के लिए 10,000 करोड़ रुपये के विशेष राहत पैकेज को मंजूरी दे दी।",,NEI,REF,REF,True,flip,5,True,False,
1005,CA_CHAR_05_HomoglyphPerturbation,बचाए गए लोगों में तीन स्थानीय नागरिक भी शामिल थे।,लेख में तीन स्थानीय नागरिकों का उल्लेख किया गया है।,बचाए गए लोगों में तीन स्था​नीय नागरिक भी शामिल थे।,,SUP,SUP,SUP,False,baseline_failure,,,False,
1006,CA_CHAR_05_HomoglyphPerturbation,केंद्र सरकार भविष्य में 'क्वांटम एआई' नाम से कोई सरकारी निवेश योजना शुरू करेगी।,"आकाशवाणी समाचार की रिपोर्ट मौजूदा वायरल निवेश वीडियो को फर्जी बताती है, लेकिन भविष्य में किसी योजना के संभावित आरंभ के बारे में पर्याप्त सूचना नहीं देती।",केंद्र सरकार भविष्य में 'क्वांटम एआई' नाम से कोई सरकारी निवेश योजना शुरू करे​गी।,,NEI,NEI,NEI,False,no_flip,,,False,
1007,CA_CHAR_05_HomoglyphPerturbation,डाइटरी सप्लीमेंट बाजार में आने से पहले हमेशा प्रभावशीलता सिद्ध करते हैं।,एनसीसीआईएच के अनुसार निर्माता को डाइटरी सप्लीमेंट बाजार में आने से पहले उसकी सुरक्षा और प्रभावशीलता सिद्ध करना आवश्यक नहीं होता।,डाइटरी सप्लीमेंट बाजार में आने से पहले हमे​शा प्रभावशीलता सिद्ध करते हैं।,,NEI,REF,REF,False,baseline_failure,,,False,
1008,CA_CHAR_05_HomoglyphPerturbation,माइग्रेन सिरदर्द विकारों में शामिल है।,डब्ल्यूएचओ माइग्रेन को प्राथमिक सिरदर्द विकार में शामिल करता है।,मा​इग्रेन सिरदर्द विकारों में शामिल है।,,SUP,SUP,SUP,False,no_flip,,,False,
1009,CA_CHAR_05_HomoglyphPerturbation,लेख में गुजरात सरकार द्वारा सूरत में नए भूकंपरोधी भवन निर्माण नियम तत्काल लागू करने की घोषणा का उल्लेख है।,लेख में ऐसे किसी नए भवन निर्माण नियम या सरकारी घोषणा का उल्लेख नहीं है।,लेख में गुजरात सरकार द्वारा सूरत में नए भूकंपरोधी भवन नि​र्माण नियम तत्काल लागू करने की घोषणा का उल्लेख है।,,NEI,REF,REF,False,baseline_failure,,,False,
